id,timestamp,event_type,values,game_id
47986255,2023-02-27 03:10:18.304+00,unreserveMaiden,"{560,260,"""",7}",645873
47986256,2023-02-27 03:10:18.338+00,playerKill,"{560,260,2,7,Worker}",645873
47986258,2023-02-27 03:10:19.096+00,blessMaiden,"{560,260,Red}",645873
47986259,2023-02-27 03:10:19.128+00,playerKill,"{589,265,1,2,Queen}",645873
47986260,2023-02-27 03:10:19.228+00,playerKill,"{575,260,1,8,Worker}",645873
47986261,2023-02-27 03:10:19.427+00,useMaiden,"{1360,260,maiden_wings,3}",645873
47986264,2023-02-27 03:10:21.232+00,carryFood,{10},645873
47986265,2023-02-27 03:10:21.33+00,carryFood,{4},645873
47986266,2023-02-27 03:10:21.331+00,blessMaiden,"{960,500,Red}",645873
47986270,2023-02-27 03:10:23.253+00,carryFood,{7},645873
47986272,2023-02-27 03:10:24.07+00,reserveMaiden,"{960,500,7}",645873
47986273,2023-02-27 03:10:24.109+00,playerKill,"{1096,380,3,10,Worker}",645873
47986274,2023-02-27 03:10:24.199+00,blessMaiden,"{1510,860,Blue}",645873
47986275,2023-02-27 03:10:24.765+00,carryFood,{8},645873
47986280,2023-02-27 03:10:25.726+00,playerKill,"{652,20,3,4,Worker}",645873
47986281,2023-02-27 03:10:25.992+00,playerKill,"{1720,847,5,8,Worker}",645873
47986283,2023-02-27 03:10:26.985+00,blessMaiden,"{1360,260,Blue}",645873
47986284,2023-02-27 03:10:27.115+00,useMaiden,"{960,500,maiden_wings,7}",645873
47986285,2023-02-27 03:10:27.669+00,playerKill,"{1403,408,1,2,Queen}",645873
47986286,2023-02-27 03:10:27.67+00,victory,"{Gold,military}",645873
47986303,2023-02-27 03:10:57.271+00,spawn,"{5,False}",645875
47986304,2023-02-27 03:10:57.337+00,spawn,"{7,False}",645875
47986305,2023-02-27 03:10:57.387+00,spawn,"{6,False}",645875
47986307,2023-02-27 03:10:58.104+00,spawn,"{3,False}",645875
47986308,2023-02-27 03:10:58.105+00,spawn,"{4,False}",645875
47986309,2023-02-27 03:10:58.167+00,mapstart,"{map_night,True,0,False,17.26}",645875
47986311,2023-02-27 03:10:58.169+00,spawn,"{2,False}",645875
47986310,2023-02-27 03:10:58.169+00,spawn,"{1,False}",645875
47986312,2023-02-27 03:10:58.17+00,playernames,"{"""","""","""","""","""","""","""","""","""",""""}",645875
47986313,2023-02-27 03:10:58.183+00,spawn,"{10,False}",645875
47986314,2023-02-27 03:10:58.212+00,spawn,"{8,False}",645875
47986316,2023-02-27 03:11:02.866+00,spawn,"{9,False}",645875
47986320,2023-02-27 03:11:07.145+00,gamestart,"{map_night,True,0,False,17.26}",645875
47986322,2023-02-27 03:11:07.809+00,carryFood,{4},645875
47986323,2023-02-27 03:11:08.51+00,carryFood,{7},645875
47986324,2023-02-27 03:11:08.543+00,carryFood,{8},645875
47986325,2023-02-27 03:11:08.738+00,carryFood,{10},645875
47986326,2023-02-27 03:11:08.803+00,carryFood,{5},645875
47986327,2023-02-27 03:11:08.804+00,carryFood,{6},645875
47986328,2023-02-27 03:11:08.938+00,blessMaiden,"{960,700,Blue}",645875
47986329,2023-02-27 03:11:09.17+00,reserveMaiden,"{170,740,7}",645875
47986330,2023-02-27 03:11:09.434+00,glance,"{1809,781,3,8}",645875
47986331,2023-02-27 03:11:09.764+00,glance,"{699,787,1,4}",645875
47986333,2023-02-27 03:11:09.833+00,glance,"{707,843,6,1}",645875
47986334,2023-02-27 03:11:09.929+00,reserveMaiden,"{1220,260,5}",645875
47986335,2023-02-27 03:11:09.997+00,playerKill,"{746,773,2,1,Queen}",645875
47986337,2023-02-27 03:11:10.663+00,reserveMaiden,"{960,700,10}",645875
47986338,2023-02-27 03:11:10.689+00,glance,"{1761,741,8,9}",645875
47986339,2023-02-27 03:11:11.883+00,carryFood,{9},645875
47986340,2023-02-27 03:11:12.052+00,blessMaiden,"{700,260,Blue}",645875
47986342,2023-02-27 03:11:12.215+00,useMaiden,"{170,740,maiden_speed,7}",645875
47986343,2023-02-27 03:11:12.646+00,reserveMaiden,"{700,260,6}",645875
47986344,2023-02-27 03:11:12.679+00,reserveMaiden,"{1750,740,9}",645875
47986345,2023-02-27 03:11:12.844+00,carryFood,{7},645875
47986346,2023-02-27 03:11:13.013+00,useMaiden,"{1220,260,maiden_wings,5}",645875
47986347,2023-02-27 03:11:13.507+00,carryFood,{3},645875
47986348,2023-02-27 03:11:13.74+00,useMaiden,"{960,700,maiden_wings,10}",645875
47986349,2023-02-27 03:11:13.742+00,reserveMaiden,"{960,700,4}",645875
47986351,2023-02-27 03:11:14.867+00,blessMaiden,"{1220,260,Blue}",645875
47986352,2023-02-27 03:11:14.964+00,reserveMaiden,"{170,740,8}",645875
47986353,2023-02-27 03:11:15.135+00,blessMaiden,"{700,260,Red}",645875
47986354,2023-02-27 03:11:15.329+00,glance,"{138,740,3,8}",645875
47986355,2023-02-27 03:11:15.433+00,unreserveMaiden,"{170,740,"""",8}",645875
47986356,2023-02-27 03:11:15.734+00,useMaiden,"{700,260,maiden_wings,6}",645875
47986357,2023-02-27 03:11:15.759+00,useMaiden,"{1750,740,maiden_speed,9}",645875
47986358,2023-02-27 03:11:16.457+00,glance,"{213,831,3,8}",645875
47986359,2023-02-27 03:11:16.523+00,reserveMaiden,"{700,260,7}",645875
47986360,2023-02-27 03:11:16.59+00,carryFood,{9},645875
47986361,2023-02-27 03:11:16.622+00,reserveMaiden,"{170,740,8}",645875
47986362,2023-02-27 03:11:16.824+00,useMaiden,"{960,700,maiden_wings,4}",645875
47986363,2023-02-27 03:11:16.825+00,unreserveMaiden,"{170,740,"""",8}",645875
47986365,2023-02-27 03:11:17.551+00,blessMaiden,"{700,260,Blue}",645875
47986366,2023-02-27 03:11:18.377+00,reserveMaiden,"{1750,740,8}",645875
47986367,2023-02-27 03:11:18.444+00,reserveMaiden,"{170,740,3}",645875
47986368,2023-02-27 03:11:19.601+00,useMaiden,"{700,260,maiden_wings,7}",645875
47986369,2023-02-27 03:11:19.832+00,blessMaiden,"{170,740,Red}",645875
47986370,2023-02-27 03:11:21.027+00,berryDeposit,"{199,68,9}",645875
47986372,2023-02-27 03:11:21.455+00,useMaiden,"{1750,740,maiden_speed,8}",645875
47986373,2023-02-27 03:11:21.489+00,useMaiden,"{170,740,maiden_speed,3}",645875
47986374,2023-02-27 03:11:22.118+00,carryFood,{3},645875
47986375,2023-02-27 03:11:22.914+00,playerKill,"{965,549,5,4,Soldier}",645875
47986377,2023-02-27 03:11:24.571+00,carryFood,{8},645875
47986378,2023-02-27 03:11:24.77+00,blessMaiden,"{1220,260,Red}",645875
47986379,2023-02-27 03:11:25.265+00,blessMaiden,"{1220,260,Blue}",645875
47986380,2023-02-27 03:11:25.851+00,berryDeposit,"{228,83,3}",645875
47986382,2023-02-27 03:11:26.543+00,reserveMaiden,"{960,700,8}",645875
47986383,2023-02-27 03:11:26.877+00,carryFood,{9},645875
47986384,2023-02-27 03:11:27.356+00,playerKill,"{812,758,7,6,Soldier}",645875
47986385,2023-02-27 03:11:27.588+00,blessMaiden,"{960,700,Red}",645875
47986387,2023-02-27 03:11:28.221+00,blessMaiden,"{960,700,Blue}",645875
47986388,2023-02-27 03:11:28.253+00,glance,"{990,775,2,1}",645875
47986389,2023-02-27 03:11:28.315+00,carryFood,{4},645875
47986390,2023-02-27 03:11:29.244+00,blessMaiden,"{960,700,Red}",645875
47986391,2023-02-27 03:11:29.314+00,glance,"{970,775,2,1}",645875
47986392,2023-02-27 03:11:29.61+00,useMaiden,"{960,700,maiden_wings,8}",645875
47986394,2023-02-27 03:11:30.337+00,blessMaiden,"{960,700,Blue}",645875
47986395,2023-02-27 03:11:30.37+00,blessMaiden,"{960,700,Red}",645875
47986396,2023-02-27 03:11:30.475+00,glance,"{941,775,1,2}",645875
47986397,2023-02-27 03:11:30.737+00,playerKill,"{880,734,1,4,Worker}",645875
47986398,2023-02-27 03:11:30.893+00,playerKill,"{854,775,1,8,Soldier}",645875
47986399,2023-02-27 03:11:30.926+00,berryDeposit,"{141,68,9}",645875
47986400,2023-02-27 03:11:31.511+00,blessMaiden,"{960,700,Blue}",645875
47986401,2023-02-27 03:11:32.556+00,playerKill,"{751,775,1,2,Queen}",645875
47986402,2023-02-27 03:11:32.69+00,carryFood,{3},645875
47986404,2023-02-27 03:11:35.075+00,carryFood,{6},645875
47986405,2023-02-27 03:11:35.276+00,blessMaiden,"{960,700,Red}",645875
47986407,2023-02-27 03:11:35.706+00,reserveMaiden,"{1750,740,6}",645875
47986408,2023-02-27 03:11:35.801+00,carryFood,{8},645875
47986409,2023-02-27 03:11:35.904+00,carryFood,{9},645875
47986410,2023-02-27 03:11:36.302+00,berryDeposit,"{199,96,3}",645875
47986411,2023-02-27 03:11:37.623+00,blessMaiden,"{700,260,Red}",645875
47986412,2023-02-27 03:11:38.781+00,useMaiden,"{1750,740,maiden_speed,6}",645875
47986413,2023-02-27 03:11:38.782+00,blessMaiden,"{960,700,Blue}",645875
47986414,2023-02-27 03:11:39.179+00,reserveMaiden,"{1750,740,8}",645875
47986415,2023-02-27 03:11:39.476+00,glance,"{825,775,2,1}",645875
47986416,2023-02-27 03:11:39.773+00,berryDeposit,"{112,83,9}",645875
47986417,2023-02-27 03:11:39.776+00,carryFood,{4},645875
47986418,2023-02-27 03:11:40.208+00,carryFood,{6},645875
47986420,2023-02-27 03:11:41.166+00,playerKill,"{753,775,1,2,Queen}",645875
47986421,2023-02-27 03:11:41.697+00,glance,"{1153,771,5,10}",645875
47986422,2023-02-27 03:11:41.829+00,carryFood,{3},645875
47986423,2023-02-27 03:11:42.228+00,useMaiden,"{1750,740,maiden_speed,8}",645875
47986424,2023-02-27 03:11:42.558+00,reserveMaiden,"{1220,260,6}",645875
47986425,2023-02-27 03:11:43.089+00,blessMaiden,"{960,700,Red}",645875
47986426,2023-02-27 03:11:43.752+00,carryFood,{8},645875
47986427,2023-02-27 03:11:44.34+00,playerKill,"{977,428,7,10,Soldier}",645875
47986428,2023-02-27 03:11:45.37+00,carryFood,{9},645875
47986429,2023-02-27 03:11:45.534+00,berryDeposit,"{1692,83,4}",645875
47986430,2023-02-27 03:11:45.635+00,berryDeposit,"{228,110,3}",645875
47986431,2023-02-27 03:11:45.636+00,useMaiden,"{1220,260,maiden_wings,6}",645875
47986432,2023-02-27 03:11:45.836+00,blessMaiden,"{1220,260,Red}",645875
47986435,2023-02-27 03:11:48.286+00,blessMaiden,"{960,700,Blue}",645875
47986436,2023-02-27 03:11:48.849+00,carryFood,{10},645875
47986438,2023-02-27 03:11:49.246+00,berryDeposit,"{112,110,9}",645875
47986441,2023-02-27 03:11:50.59+00,carryFood,{3},645875
47986442,2023-02-27 03:11:50.591+00,reserveMaiden,"{960,700,8}",645875
47986443,2023-02-27 03:11:51.09+00,glance,"{994,464,4,7}",645875
47986445,2023-02-27 03:11:51.563+00,playerKill,"{954,711,5,10,Worker}",645875
47986447,2023-02-27 03:11:52.436+00,playerKill,"{961,749,6,5,Soldier}",645875
47986449,2023-02-27 03:11:53.661+00,useMaiden,"{960,700,maiden_wings,8}",645875
47986450,2023-02-27 03:11:54.059+00,berryDeposit,"{199,124,3}",645875
47986451,2023-02-27 03:11:54.257+00,carryFood,{9},645875
47986453,2023-02-27 03:11:54.932+00,glance,"{587,825,7,4}",645875
47986458,2023-02-27 03:11:56.765+00,blessMaiden,"{700,260,Blue}",645875
47986459,2023-02-27 03:11:57.172+00,playerKill,"{831,500,7,4,Worker}",645875
47986462,2023-02-27 03:11:57.339+00,carryFood,{10},645875
47986463,2023-02-27 03:11:57.636+00,carryFood,{5},645875
47986464,2023-02-27 03:11:57.978+00,playerKill,"{369,85,8,9,Worker}",645875
47986466,2023-02-27 03:11:58.909+00,reserveMaiden,"{1750,740,10}",645875
47986468,2023-02-27 03:11:59.24+00,carryFood,{3},645875
47986469,2023-02-27 03:11:59.669+00,playerKill,"{454,1042,1,8,Soldier}",645875
47986472,2023-02-27 03:12:01.99+00,useMaiden,"{1750,740,maiden_speed,10}",645875
