id,timestamp,event_type,values,game_id
32142947,2022-08-28 02:24:07.504+00,blessMaiden,"{960,500,Blue}",418347
32142963,2022-08-28 02:24:10.054+00,reserveMaiden,"{560,260,8}",418347
32142967,2022-08-28 02:24:10.252+00,glance,"{880,775,2,1}",418347
32142968,2022-08-28 02:24:10.318+00,berryDeposit,"{859,936,6}",418347
32142972,2022-08-28 02:24:10.584+00,reserveMaiden,"{1360,260,7}",418347
32142980,2022-08-28 02:24:11.512+00,glance,"{896,775,2,1}",418347
32142983,2022-08-28 02:24:12.208+00,carryFood,{5},418347
32142984,2022-08-28 02:24:12.308+00,carryFood,{4},418347
32142986,2022-08-28 02:24:12.476+00,carryFood,{10},418347
32142989,2022-08-28 02:24:12.607+00,glance,"{936,775,1,2}",418347
32142994,2022-08-28 02:24:13.633+00,useMaiden,"{1360,260,maiden_wings,7}",418347
32142996,2022-08-28 02:24:13.667+00,reserveMaiden,"{1360,260,5}",418347
32142997,2022-08-28 02:24:13.733+00,carryFood,{3},418347
32142998,2022-08-28 02:24:13.766+00,carryFood,{9},418347
32143007,2022-08-28 02:24:15.026+00,glance,"{828,775,2,1}",418347
32143011,2022-08-28 02:24:15.653+00,berryDeposit,"{859,908,4}",418347
32143013,2022-08-28 02:24:16.185+00,glance,"{919,775,2,1}",418347
32143014,2022-08-28 02:24:16.351+00,carryFood,{6},418347
32143017,2022-08-28 02:24:16.716+00,berryDeposit,"{859,964,10}",418347
32143032,2022-08-28 02:24:20.134+00,playerKill,"{607,540,8,7,Soldier}",418347
32143035,2022-08-28 02:24:20.494+00,useMaiden,"{1510,860,maiden_speed,3}",418347
32143041,2022-08-28 02:24:21.124+00,carryFood,{4},418347
32143044,2022-08-28 02:24:21.552+00,carryFood,{10},418347
32143048,2022-08-28 02:24:21.685+00,carryFood,{3},418347
32143051,2022-08-28 02:24:22.282+00,playerKill,"{952,534,5,6,Worker}",418347
32143052,2022-08-28 02:24:22.414+00,carryFood,{9},418347
32143062,2022-08-28 02:24:24.347+00,carryFood,{7},418347
32143063,2022-08-28 02:24:24.379+00,berryDeposit,"{801,908,4}",418347
32143067,2022-08-28 02:24:24.745+00,berryDeposit,"{1061,936,3}",418347
32143070,2022-08-28 02:24:25.343+00,reserveMaiden,"{1360,260,7}",418347
32143071,2022-08-28 02:24:25.837+00,berryDeposit,"{1061,964,9}",418347
32143072,2022-08-28 02:24:25.938+00,berryDeposit,"{888,923,10}",418347
32143074,2022-08-28 02:24:26.598+00,blessMaiden,"{560,260,Red}",418347
32142935,2022-08-28 02:24:06.278+00,unreserveMaiden,"{960,500,"""",5}",418347
32142938,2022-08-28 02:24:06.74+00,blessMaiden,"{960,500,Red}",418347
32142939,2022-08-28 02:24:06.776+00,playerKill,"{1008,500,1,10,Worker}",418347
32142940,2022-08-28 02:24:06.873+00,berryDeposit,"{830,923,4}",418347
32142943,2022-08-28 02:24:07.074+00,reserveMaiden,"{960,500,5}",418347
32142944,2022-08-28 02:24:07.272+00,useMaiden,"{1510,860,maiden_speed,7}",418347
32142949,2022-08-28 02:24:07.572+00,playerKill,"{964,525,2,5,Worker}",418347
32142952,2022-08-28 02:24:08.266+00,berryDeposit,"{1061,908,9}",418347
32142954,2022-08-28 02:24:08.332+00,berryDeposit,"{1032,923,3}",418347
32142955,2022-08-28 02:24:08.597+00,blessMaiden,"{960,500,Red}",418347
32142957,2022-08-28 02:24:09.226+00,carryFood,{8},418347
32142958,2022-08-28 02:24:09.591+00,carryFood,{7},418347
32142991,2022-08-28 02:24:13.104+00,useMaiden,"{560,260,maiden_wings,8}",418347
32143082,2022-08-28 02:24:27.926+00,carryFood,{6},418347
32143084,2022-08-28 02:24:28.423+00,useMaiden,"{1360,260,maiden_wings,7}",418347
32143088,2022-08-28 02:24:29.251+00,blessMaiden,"{960,500,Blue}",418347
32143089,2022-08-28 02:24:29.779+00,carryFood,{4},418347
32143090,2022-08-28 02:24:29.915+00,blessMaiden,"{410,860,Red}",418347
32143092,2022-08-28 02:24:30.212+00,carryFood,{10},418347
32143094,2022-08-28 02:24:30.676+00,carryFood,{3},418347
32143097,2022-08-28 02:24:31.206+00,carryFood,{9},418347
32143102,2022-08-28 02:24:31.67+00,blessMaiden,"{1360,260,Blue}",418347
32143108,2022-08-28 02:24:33.591+00,berryDeposit,"{1032,950,3}",418347
32143112,2022-08-28 02:24:34.356+00,playerKill,"{577,742,1,10,Worker}",418347
32143113,2022-08-28 02:24:34.389+00,berryDeposit,"{1119,908,9}",418347
32143115,2022-08-28 02:24:34.918+00,berryDeposit,"{772,950,6}",418347
32143117,2022-08-28 02:24:35.083+00,blessMaiden,"{1510,860,Blue}",418347
32143121,2022-08-28 02:24:37.074+00,playerKill,"{530,980,7,4,Worker}",418347
32143124,2022-08-28 02:24:38.729+00,playerKill,"{1536,620,8,9,Worker}",418347
32143125,2022-08-28 02:24:39.006+00,carryFood,{3},418347
32143128,2022-08-28 02:24:39.604+00,reserveMaiden,"{560,260,3}",418347
32143129,2022-08-28 02:24:39.868+00,glance,"{953,775,2,1}",418347
32143130,2022-08-28 02:24:40.065+00,carryFood,{10},418347
32143135,2022-08-28 02:24:41.092+00,glance,"{973,775,2,1}",418347
32143136,2022-08-28 02:24:41.126+00,carryFood,{6},418347
32143139,2022-08-28 02:24:41.856+00,reserveMaiden,"{960,500,10}",418347
32143140,2022-08-28 02:24:42.286+00,glance,"{958,775,1,2}",418347
32143152,2022-08-28 02:24:44.306+00,carryFood,{9},418347
32143155,2022-08-28 02:24:44.903+00,useMaiden,"{960,500,maiden_wings,10}",418347
32143157,2022-08-28 02:24:46.813+00,playerKill,"{1332,960,8,9,Worker}",418347
32143161,2022-08-28 02:24:47.574+00,blessMaiden,"{960,500,Red}",418347
32143165,2022-08-28 02:24:48.932+00,playerKill,"{1115,766,2,5,Soldier}",418347
32143167,2022-08-28 02:24:49.658+00,carryFood,{6},418347
32143168,2022-08-28 02:24:49.693+00,glance,"{980,774,1,2}",418347
32143176,2022-08-28 02:24:51.78+00,reserveMaiden,"{1510,860,4}",418347
32143178,2022-08-28 02:24:52.313+00,glance,"{1618,506,2,9}",418347
32143189,2022-08-28 02:24:53.885+00,carryFood,{9},418347
32143190,2022-08-28 02:24:54.282+00,carryFood,{5},418347
32143192,2022-08-28 02:24:54.846+00,useMaiden,"{1510,860,maiden_speed,4}",418347
32143203,2022-08-28 02:24:56.205+00,playerKill,"{827,384,1,6,Worker}",418347
32143206,2022-08-28 02:24:56.799+00,glance,"{1303,966,8,5}",418347
32143214,2022-08-28 02:24:59.472+00,carryFood,{4},418347
32143219,2022-08-28 02:25:00.731+00,playerKill,"{1298,782,8,5,Worker}",418347
32143223,2022-08-28 02:25:01.228+00,playerKill,"{243,534,7,4,Worker}",418347
32143226,2022-08-28 02:25:01.724+00,carryFood,{6},418347
32143230,2022-08-28 02:25:02.885+00,playerKill,"{251,740,1,6,Worker}",418347
32143237,2022-08-28 02:25:04.276+00,glance,"{1471,1015,3,10}",418347
32143241,2022-08-28 02:25:05.436+00,playerKill,"{1314,968,3,10,Soldier}",418347
32143242,2022-08-28 02:25:05.598+00,carryFood,{5},418347
32143247,2022-08-28 02:25:06.001+00,carryFood,{4},418347
32143248,2022-08-28 02:25:06.495+00,berryDeposit,"{1148,923,9}",418347
32143249,2022-08-28 02:25:06.759+00,glance,"{1052,1015,8,3}",418347
32143253,2022-08-28 02:25:07.357+00,glance,"{73,1012,2,1}",418347
32143257,2022-08-28 02:25:07.917+00,playerKill,"{185,506,7,4,Worker}",418347
32143258,2022-08-28 02:25:07.99+00,playerKill,"{1175,866,8,5,Worker}",418347
32143259,2022-08-28 02:25:08.285+00,playerKill,"{34,983,1,2,Queen}",418347
32143268,2022-08-28 02:25:10.867+00,playerKill,"{1541,620,8,9,Worker}",418347
32143275,2022-08-28 02:25:12.424+00,carryFood,{6},418347
32143276,2022-08-28 02:25:12.658+00,carryFood,{10},418347
32143279,2022-08-28 02:25:13.155+00,carryFood,{5},418347
32143280,2022-08-28 02:25:13.19+00,playerKill,"{1339,786,3,8,Soldier}",418347
32143281,2022-08-28 02:25:13.386+00,carryFood,{4},418347
32143282,2022-08-28 02:25:13.652+00,blessMaiden,"{960,500,Blue}",418347
32143291,2022-08-28 02:25:15.773+00,carryFood,{9},418347
32143292,2022-08-28 02:25:15.805+00,playerKill,"{542,1002,1,4,Worker}",418347
32143298,2022-08-28 02:25:16.567+00,glance,"{1593,928,2,5}",418347
32143299,2022-08-28 02:25:16.831+00,playerKill,"{535,757,1,6,Worker}",418347
32143302,2022-08-28 02:25:17.826+00,reserveMaiden,"{960,500,10}",418347
32143303,2022-08-28 02:25:18.689+00,blessMaiden,"{960,500,Red}",418347
32143306,2022-08-28 02:25:19.054+00,carryFood,{8},418347
32143308,2022-08-28 02:25:19.471+00,berryDeposit,"{1090,950,9}",418347
32143309,2022-08-28 02:25:19.903+00,berryDeposit,"{1119,936,5}",418347
32143313,2022-08-28 02:25:20.466+00,blessMaiden,"{1360,260,Red}",418347
32143328,2022-08-28 02:25:22.884+00,carryFood,{4},418347
32143336,2022-08-28 02:25:24.111+00,playerKill,"{1268,448,2,9,Worker}",418347
32143337,2022-08-28 02:25:24.21+00,berryDeposit,"{801,936,8}",418347
32143338,2022-08-28 02:25:24.607+00,carryFood,{6},418347
32143339,2022-08-28 02:25:24.837+00,carryFood,{5},418347
32143342,2022-08-28 02:25:25.369+00,blessMaiden,"{1360,260,Blue}",418347
32143348,2022-08-28 02:25:27.058+00,reserveMaiden,"{1510,860,4}",418347
32143352,2022-08-28 02:25:27.524+00,blessMaiden,"{960,500,Blue}",418347
32143353,2022-08-28 02:25:27.59+00,carryFood,{3},418347
32143359,2022-08-28 02:25:29.114+00,carryFood,{8},418347
32143362,2022-08-28 02:25:29.176+00,blessMaiden,"{960,500,Red}",418347
32143366,2022-08-28 02:25:30.154+00,useMaiden,"{1510,860,maiden_speed,4}",418347
32143367,2022-08-28 02:25:30.288+00,carryFood,{9},418347
32143371,2022-08-28 02:25:31.413+00,glance,"{1836,380,5,8}",418347
32143372,2022-08-28 02:25:31.447+00,playerKill,"{381,860,1,6,Worker}",418347
32143374,2022-08-28 02:25:31.547+00,glance,"{1745,544,4,9}",418347
32143383,2022-08-28 02:25:32.141+00,glance,"{1894,380,9,8}",418347
32143384,2022-08-28 02:25:32.605+00,playerKill,"{1838,380,2,9,Worker}",418347
32143388,2022-08-28 02:25:33.966+00,glance,"{1287,338,4,3}",418347
32143397,2022-08-28 02:25:35.358+00,reserveMaiden,"{1360,260,8}",418347
32143398,2022-08-28 02:25:35.423+00,reserveMaiden,"{560,260,5}",418347
32143402,2022-08-28 02:25:36.218+00,unreserveMaiden,"{560,260,"""",5}",418347
32143404,2022-08-28 02:25:36.284+00,carryFood,{4},418347
32143411,2022-08-28 02:25:37.975+00,carryFood,{6},418347
32143414,2022-08-28 02:25:38.438+00,useMaiden,"{1360,260,maiden_wings,8}",418347
32143417,2022-08-28 02:25:38.571+00,carryFood,{9},418347
32143419,2022-08-28 02:25:38.835+00,reserveMaiden,"{560,260,5}",418347
32143422,2022-08-28 02:25:40.13+00,reserveMaiden,"{1360,260,4}",418347
32143437,2022-08-28 02:25:41.916+00,useMaiden,"{560,260,maiden_wings,5}",418347
32143440,2022-08-28 02:25:42.947+00,playerKill,"{931,500,1,6,Worker}",418347
32143441,2022-08-28 02:25:43.18+00,useMaiden,"{1360,260,maiden_wings,4}",418347
32143454,2022-08-28 02:25:44.769+00,carryFood,{3},418347
32143535,2022-08-28 02:26:00.451+00,carryFood,{6},418347
32143444,2022-08-28 02:25:43.608+00,useMaiden,"{410,860,maiden_speed,3}",418347
32143460,2022-08-28 02:25:45.166+00,glance,"{979,775,5,8}",418347
32143473,2022-08-28 02:25:47.553+00,reserveMaiden,"{560,260,3}",418347
32143474,2022-08-28 02:25:47.785+00,playerKill,"{1146,711,8,5,Soldier}",418347
32143480,2022-08-28 02:25:49.143+00,playerKill,"{588,978,7,4,Soldier}",418347
32143485,2022-08-28 02:25:49.906+00,carryFood,{6},418347
32143495,2022-08-28 02:25:52.888+00,glance,"{1514,937,2,9}",418347
32143500,2022-08-28 02:25:53.384+00,carryFood,{5},418347
32143503,2022-08-28 02:25:54.479+00,carryFood,{4},418347
32143514,2022-08-28 02:25:57.16+00,reserveMaiden,"{960,500,5}",418347
32143516,2022-08-28 02:25:57.197+00,playerKill,"{975,364,3,8,Soldier}",418347
32143520,2022-08-28 02:25:57.924+00,unreserveMaiden,"{960,500,"""",5}",418347
32143525,2022-08-28 02:25:58.784+00,playerKill,"{538,1001,7,4,Worker}",418347
32143552,2022-08-28 02:26:02.538+00,carryFood,{8},418347
32143563,2022-08-28 02:26:04.891+00,glance,"{1318,740,6,9}",418347
32143565,2022-08-28 02:26:05.156+00,carryFood,{4},418347
32143566,2022-08-28 02:26:05.454+00,blessMaiden,"{1360,260,Red}",418347
32143571,2022-08-28 02:26:06.083+00,playerKill,"{1212,1007,3,10,Soldier}",418347
32143572,2022-08-28 02:26:06.185+00,playerKill,"{1178,995,3,2,Queen}",418347
32143582,2022-08-28 02:26:07.971+00,berryDeposit,"{1148,950,9}",418347
32143583,2022-08-28 02:26:08.07+00,berryDeposit,"{1119,964,5}",418347
32143590,2022-08-28 02:26:09.463+00,playerKill,"{1370,737,1,8,Worker}",418347
32143594,2022-08-28 02:26:10.161+00,victory,"{Gold,economic}",418347
32143018,2022-08-28 02:24:16.717+00,useMaiden,"{1360,260,maiden_wings,5}",418347
32143019,2022-08-28 02:24:17.045+00,berryDeposit,"{1090,923,9}",418347
32143020,2022-08-28 02:24:17.442+00,reserveMaiden,"{1510,860,3}",418347
32143026,2022-08-28 02:24:17.973+00,blessMaiden,"{1360,260,Red}",418347
32143141,2022-08-28 02:24:42.416+00,playerKill,"{544,277,7,6,Worker}",418347
32143142,2022-08-28 02:24:42.485+00,playerKill,"{915,775,8,1,Queen}",418347
32143143,2022-08-28 02:24:42.65+00,useMaiden,"{560,260,maiden_wings,3}",418347
32143144,2022-08-28 02:24:42.816+00,carryFood,{4},418347
32143316,2022-08-28 02:25:20.898+00,useMaiden,"{960,500,maiden_wings,10}",418347
32143323,2022-08-28 02:25:22.123+00,playerKill,"{1192,904,2,3,Soldier}",418347
32143426,2022-08-28 02:25:40.529+00,reserveMaiden,"{410,860,3}",418347
32143487,2022-08-28 02:25:50.599+00,useMaiden,"{560,260,maiden_wings,3}",418347
32143493,2022-08-28 02:25:52.72+00,playerKill,"{140,614,1,6,Worker}",418347
32145068,2022-08-28 02:31:27.694+00,spawn,"{8,False}",418358
32145069,2022-08-28 02:31:27.737+00,spawn,"{9,False}",418358
32145070,2022-08-28 02:31:27.737+00,spawn,"{10,False}",418358
32145072,2022-08-28 02:31:27.856+00,spawn,"{5,False}",418358
32145073,2022-08-28 02:31:27.878+00,spawn,"{4,False}",418358
32145074,2022-08-28 02:31:28.125+00,spawn,"{3,False}",418358
32145075,2022-08-28 02:31:28.478+00,spawn,"{6,False}",418358
32145076,2022-08-28 02:31:28.614+00,mapstart,"{map_dusk,False,0,False,17.26}",418358
32145077,2022-08-28 02:31:28.614+00,spawn,"{1,False}",418358
32145078,2022-08-28 02:31:28.615+00,spawn,"{2,False}",418358
32145079,2022-08-28 02:31:28.615+00,playernames,"{"""","""","""","""","""","""","""","""","""",""""}",418358
32145083,2022-08-28 02:31:29.433+00,spawn,"{7,False}",418358
32145121,2022-08-28 02:31:39.83+00,carryFood,{4},418358
32145123,2022-08-28 02:31:40.229+00,reserveMaiden,"{1610,620,5}",418358
32145125,2022-08-28 02:31:40.923+00,reserveMaiden,"{310,620,4}",418358
32145126,2022-08-28 02:31:41.027+00,blessMaiden,"{1610,620,Blue}",418358
32145130,2022-08-28 02:31:41.585+00,carryFood,{6},418358
32145161,2022-08-28 02:31:48.096+00,blessMaiden,"{960,140,Blue}",418358
32145162,2022-08-28 02:31:48.128+00,carryFood,{3},418358
32145163,2022-08-28 02:31:48.426+00,getOnSnail,"{960,11,6}",418358
32145167,2022-08-28 02:31:50.116+00,useMaiden,"{1580,140,maiden_speed,5}",418358
32145169,2022-08-28 02:31:50.181+00,useMaiden,"{310,620,maiden_wings,7}",418358
32145178,2022-08-28 02:31:51.208+00,carryFood,{5},418358
32145183,2022-08-28 02:31:52.005+00,blessMaiden,"{1580,140,Red}",418358
32145184,2022-08-28 02:31:52.071+00,playerKill,"{1624,902,8,3,Worker}",418358
32145187,2022-08-28 02:31:52.303+00,getOffSnail,"{856,11,"""",6}",418358
32145194,2022-08-28 02:31:52.996+00,carryFood,{6},418358
32145212,2022-08-28 02:31:56.039+00,playerKill,"{1278,503,2,9,Worker}",418358
32145214,2022-08-28 02:31:56.302+00,carryFood,{3},418358
32145226,2022-08-28 02:31:58.718+00,playerKill,"{1104,536,10,3,Worker}",418358
32145227,2022-08-28 02:31:58.718+00,reserveMaiden,"{310,620,5}",418358
32145240,2022-08-28 02:32:01.105+00,carryFood,{9},418358
32145245,2022-08-28 02:32:01.777+00,useMaiden,"{310,620,maiden_wings,5}",418358
32145247,2022-08-28 02:32:02.143+00,reserveMaiden,"{1580,140,9}",418358
32145256,2022-08-28 02:32:03.602+00,getOnSnail,"{856,11,6}",418358
32145266,2022-08-28 02:32:04.636+00,carryFood,{3},418358
32145268,2022-08-28 02:32:05.201+00,useMaiden,"{1580,140,maiden_speed,9}",418358
32145270,2022-08-28 02:32:05.265+00,getOffSnail,"{811,11,"""",6}",418358
32145272,2022-08-28 02:32:05.434+00,glance,"{1685,709,3,8}",418358
32145276,2022-08-28 02:32:05.867+00,carryFood,{9},418358
32145277,2022-08-28 02:32:06.096+00,getOnSnail,"{811,11,6}",418358
32145289,2022-08-28 02:32:08.086+00,getOffSnail,"{755,11,"""",6}",418358
32145292,2022-08-28 02:32:08.485+00,playerKill,"{374,977,8,1,Queen}",418358
32145293,2022-08-28 02:32:08.581+00,berryDeposit,"{1089,610,3}",418358
32145294,2022-08-28 02:32:08.715+00,getOnSnail,"{755,11,6}",418358
32145297,2022-08-28 02:32:08.949+00,getOffSnail,"{749,11,"""",6}",418358
32145298,2022-08-28 02:32:08.95+00,playerKill,"{749,11,7,6,Worker}",418358
32145299,2022-08-28 02:32:09.146+00,reserveMaiden,"{310,620,9}",418358
32145302,2022-08-28 02:32:09.876+00,unreserveMaiden,"{310,620,"""",9}",418358
32145318,2022-08-28 02:32:13.717+00,carryFood,{3},418358
32145320,2022-08-28 02:32:14.653+00,reserveMaiden,"{1580,140,3}",418358
32145321,2022-08-28 02:32:14.653+00,carryFood,{6},418358
32145323,2022-08-28 02:32:15.017+00,berryKickIn,"{831,610,8,True}",418358
32145324,2022-08-28 02:32:15.078+00,getOnSnail,"{749,11,6}",418358
32145326,2022-08-28 02:32:15.446+00,carryFood,{9},418358
32145329,2022-08-28 02:32:16.208+00,getOffSnail,"{731,11,"""",6}",418358
32145331,2022-08-28 02:32:16.373+00,playerKill,"{713,82,7,6,Worker}",418358
32145335,2022-08-28 02:32:17.697+00,useMaiden,"{1580,140,maiden_speed,3}",418358
32145337,2022-08-28 02:32:17.897+00,blessMaiden,"{1610,620,Red}",418358
32145372,2022-08-28 02:32:26.389+00,carryFood,{6},418358
32145342,2022-08-28 02:32:18.926+00,carryFood,{3},418358
32145343,2022-08-28 02:32:19.223+00,berryDeposit,"{1182,722,9}",418358
32145344,2022-08-28 02:32:19.424+00,playerKill,"{997,744,5,10,Soldier}",418358
32145351,2022-08-28 02:32:22.413+00,berryDeposit,"{1182,648,3}",418358
32145364,2022-08-28 02:32:25.214+00,carryFood,{10},418358
32145365,2022-08-28 02:32:25.318+00,carryFood,{9},418358
32145366,2022-08-28 02:32:25.349+00,getOnSnail,"{731,11,10}",418358
32145369,2022-08-28 02:32:26.122+00,getOffSnail,"{715,11,"""",10}",418358
32145371,2022-08-28 02:32:26.163+00,playerKill,"{715,11,7,10,Worker}",418358
32145374,2022-08-28 02:32:27.049+00,carryFood,{3},418358
32145376,2022-08-28 02:32:27.282+00,getOnSnail,"{715,11,6}",418358
32145382,2022-08-28 02:32:28.144+00,getOffSnail,"{699,11,"""",6}",418358
32145387,2022-08-28 02:32:29.832+00,blessMaiden,"{960,140,Red}",418358
32145388,2022-08-28 02:32:29.932+00,glance,"{1594,650,8,9}",418358
32145398,2022-08-28 02:32:31.522+00,carryFood,{10},418358
32145401,2022-08-28 02:32:32.252+00,blessMaiden,"{960,140,Blue}",418358
32145404,2022-08-28 02:32:32.948+00,carryFood,{4},418358
32145405,2022-08-28 02:32:33.575+00,blessMaiden,"{960,140,Red}",418358
32145406,2022-08-28 02:32:33.645+00,carryFood,{6},418358
32145411,2022-08-28 02:32:34.574+00,playerKill,"{541,20,7,6,Worker}",418358
32145419,2022-08-28 02:32:35.966+00,playerKill,"{913,20,7,10,Worker}",418358
32145422,2022-08-28 02:32:36.751+00,playerKill,"{1046,719,2,9,Worker}",418358
32145432,2022-08-28 02:32:38.872+00,playerKill,"{1379,865,2,5,Soldier}",418358
32145434,2022-08-28 02:32:39.369+00,carryFood,{3},418358
32145435,2022-08-28 02:32:39.665+00,carryFood,{6},418358
32145438,2022-08-28 02:32:40.332+00,berryDeposit,"{769,760,4}",418358
32145441,2022-08-28 02:32:40.692+00,blessMaiden,"{1610,620,Blue}",418358
32145443,2022-08-28 02:32:41.123+00,carryFood,{10},418358
32145447,2022-08-28 02:32:42.491+00,carryFood,{5},418358
32145448,2022-08-28 02:32:42.492+00,glance,"{1394,376,2,5}",418358
32145449,2022-08-28 02:32:42.69+00,playerKill,"{1456,260,2,9,Worker}",418358
32145458,2022-08-28 02:32:44.377+00,berryDeposit,"{800,722,6}",418358
32145461,2022-08-28 02:32:44.877+00,blessMaiden,"{1580,140,Blue}",418358
32145462,2022-08-28 02:32:44.877+00,reserveMaiden,"{1580,140,10}",418358
32145466,2022-08-28 02:32:45.275+00,carryFood,{4},418358
32145470,2022-08-28 02:32:45.908+00,playerKill,"{1002,191,7,4,Worker}",418358
32145479,2022-08-28 02:32:47.649+00,reserveMaiden,"{310,620,3}",418358
32145480,2022-08-28 02:32:47.948+00,useMaiden,"{1580,140,maiden_speed,10}",418358
32145485,2022-08-28 02:32:48.908+00,carryFood,{9},418358
32145486,2022-08-28 02:32:49.076+00,carryFood,{10},418358
32145488,2022-08-28 02:32:49.274+00,glance,"{1163,1012,7,8}",418358
32145492,2022-08-28 02:32:49.869+00,carryFood,{6},418358
32145495,2022-08-28 02:32:49.968+00,blessMaiden,"{1610,620,Red}",418358
32145497,2022-08-28 02:32:50.1+00,reserveMaiden,"{340,140,5}",418358
32145499,2022-08-28 02:32:50.697+00,useMaiden,"{310,620,maiden_wings,3}",418358
32145513,2022-08-28 02:32:52.886+00,glance,"{808,998,4,7}",418358
32145515,2022-08-28 02:32:53.149+00,useMaiden,"{340,140,maiden_speed,5}",418358
32145516,2022-08-28 02:32:53.248+00,playerKill,"{774,995,3,4,Worker}",418358
32145518,2022-08-28 02:32:53.48+00,playerKill,"{1089,863,2,9,Worker}",418358
32145524,2022-08-28 02:32:55.335+00,carryFood,{5},418358
32145526,2022-08-28 02:32:55.834+00,blessMaiden,"{960,140,Blue}",418358
32145529,2022-08-28 02:32:56.137+00,playerKill,"{969,167,7,2,Queen}",418358
32145530,2022-08-28 02:32:56.367+00,glance,"{1021,138,7,10}",418358
32145531,2022-08-28 02:32:56.536+00,getOnSnail,"{699,11,5}",418358
32145532,2022-08-28 02:32:56.776+00,getOffSnail,"{705,11,"""",5}",418358
32145537,2022-08-28 02:32:57.969+00,getOnSnail,"{705,11,5}",418358
32145539,2022-08-28 02:32:58.266+00,playerKill,"{1563,140,1,10,Worker}",418358
32145540,2022-08-28 02:32:58.268+00,blessMaiden,"{1580,140,Red}",418358
32145541,2022-08-28 02:32:58.333+00,berryDeposit,"{831,760,6}",418358
32145547,2022-08-28 02:32:58.961+00,carryFood,{4},418358
32145550,2022-08-28 02:32:59.393+00,glance,"{728,85,4,5}",418358
32145551,2022-08-28 02:32:59.394+00,getOffSnail,"{741,11,"""",5}",418358
32145552,2022-08-28 02:33:00.453+00,glance,"{945,993,3,8}",418358
32145582,2022-08-28 02:33:03.071+00,reserveMaiden,"{960,140,4}",418358
32145584,2022-08-28 02:33:03.335+00,carryFood,{6},418358
32145585,2022-08-28 02:33:03.369+00,carryFood,{10},418358
32145586,2022-08-28 02:33:03.865+00,unreserveMaiden,"{960,140,"""",4}",418358
32145593,2022-08-28 02:33:04.627+00,berryKickIn,"{1058,648,1,True}",418358
32145596,2022-08-28 02:33:04.893+00,playerKill,"{1237,683,8,3,Soldier}",418358
32145650,2022-08-28 02:33:15.241+00,carryFood,{3},418358
32145606,2022-08-28 02:33:06.956+00,playerKill,"{1088,994,2,9,Worker}",418358
32145612,2022-08-28 02:33:07.356+00,useMaiden,"{1610,620,maiden_wings,5}",418358
32145616,2022-08-28 02:33:08.516+00,glance,"{512,291,7,10}",418358
32145625,2022-08-28 02:33:09.741+00,carryFood,{4},418358
32145629,2022-08-28 02:33:10.174+00,carryFood,{3},418358
32145631,2022-08-28 02:33:10.337+00,playerKill,"{774,777,2,7,Soldier}",418358
32145632,2022-08-28 02:33:10.435+00,berryDeposit,"{738,722,6}",418358
32145635,2022-08-28 02:33:11.039+00,reserveMaiden,"{1580,140,3}",418358
