id,timestamp,event_type,values,game_id
26454023,2022-07-24 02:53:55.517+00,playerKill,"{1060,52,10,9,Worker}",398175
26454024,2022-07-24 02:53:55.815+00,blessMaiden,"{560,260,Blue}",398175
26454025,2022-07-24 02:53:55.913+00,blessMaiden,"{410,860,Red}",398175
26454036,2022-07-24 02:53:58.825+00,blessMaiden,"{960,500,Red}",398175
26454038,2022-07-24 02:53:59.238+00,carryFood,{6},398175
26454043,2022-07-24 02:54:00.299+00,carryFood,{8},398175
26454044,2022-07-24 02:54:00.432+00,getOffSnail,"{896,11,"""",4}",398175
26454045,2022-07-24 02:54:00.484+00,playerKill,"{896,11,7,4,Worker}",398175
26454046,2022-07-24 02:54:00.563+00,blessMaiden,"{410,860,Blue}",398175
26454048,2022-07-24 02:54:00.695+00,glance,"{931,55,7,10}",398175
26454050,2022-07-24 02:54:01.825+00,glance,"{1013,55,10,7}",398175
26454057,2022-07-24 02:54:03.976+00,blessMaiden,"{1360,260,Red}",398175
26454060,2022-07-24 02:54:04.937+00,reserveMaiden,"{1510,860,8}",398175
26454061,2022-07-24 02:54:05.212+00,blessMaiden,"{1360,260,Blue}",398175
26454063,2022-07-24 02:54:05.683+00,useMaiden,"{560,260,maiden_wings,6}",398175
26454065,2022-07-24 02:54:06.968+00,playerKill,"{829,20,5,4,Worker}",398175
26454070,2022-07-24 02:54:07.599+00,carryFood,{10},398175
26454072,2022-07-24 02:54:07.997+00,useMaiden,"{1510,860,maiden_speed,8}",398175
26454076,2022-07-24 02:54:09.224+00,carryFood,{8},398175
26454077,2022-07-24 02:54:09.422+00,reserveMaiden,"{410,860,10}",398175
26454078,2022-07-24 02:54:09.621+00,blessMaiden,"{1360,260,Red}",398175
26454079,2022-07-24 02:54:09.67+00,glance,"{1522,222,2,3}",398175
26454085,2022-07-24 02:54:12.403+00,reserveMaiden,"{560,260,8}",398175
26454088,2022-07-24 02:54:13.994+00,carryFood,{10},398175
26454133,2022-07-24 02:54:25.251+00,blessMaiden,"{560,260,Blue}",398175
26454136,2022-07-24 02:54:25.809+00,playerKill,"{1247,20,4,9,Worker}",398175
26454138,2022-07-24 02:54:27.236+00,carryFood,{5},398175
26454145,2022-07-24 02:54:29.126+00,playerKill,"{1686,415,7,6,Soldier}",398175
26454146,2022-07-24 02:54:29.29+00,reserveMaiden,"{1360,260,5}",398175
26454147,2022-07-24 02:54:29.525+00,unreserveMaiden,"{1360,260,"""",5}",398175
26454148,2022-07-24 02:54:29.583+00,playerKill,"{1361,266,8,5,Worker}",398175
26454149,2022-07-24 02:54:29.626+00,playerKill,"{1379,287,8,3,Worker}",398175
26454150,2022-07-24 02:54:31.61+00,snailEat,"{1109,11,4,9}",398175
26454151,2022-07-24 02:54:31.658+00,glance,"{1125,20,9,4}",398175
26454153,2022-07-24 02:54:33.598+00,carryFood,{6},398175
26454174,2022-07-24 02:54:34.773+00,reserveMaiden,"{960,500,6}",398175
26454176,2022-07-24 02:54:34.908+00,blessMaiden,"{1510,860,Blue}",398175
26454177,2022-07-24 02:54:35.106+00,playerKill,"{1125,20,4,9,Worker}",398175
26454178,2022-07-24 02:54:35.602+00,carryFood,{5},398175
26454179,2022-07-24 02:54:35.644+00,carryFood,{3},398175
26454180,2022-07-24 02:54:35.868+00,blessMaiden,"{960,500,Red}",398175
26454182,2022-07-24 02:54:37.655+00,blessMaiden,"{1360,260,Blue}",398175
26454183,2022-07-24 02:54:37.821+00,useMaiden,"{960,500,maiden_wings,6}",398175
26454184,2022-07-24 02:54:38.086+00,blessMaiden,"{410,860,Red}",398175
26454189,2022-07-24 02:54:39.809+00,blessMaiden,"{960,500,Blue}",398175
26454208,2022-07-24 02:54:40.21+00,playerKill,"{1173,414,8,5,Worker}",398175
26454209,2022-07-24 02:54:40.867+00,carryFood,{9},398175
26454210,2022-07-24 02:54:41.002+00,blessMaiden,"{560,260,Red}",398175
26454338,2022-07-24 02:55:09.079+00,reserveMaiden,"{1360,260,5}",398175
26454347,2022-07-24 02:55:09.775+00,getOffSnail,"{578,11,"""",9}",398175
26454350,2022-07-24 02:55:10.108+00,carryFood,{10},398175
26454351,2022-07-24 02:55:10.16+00,playerKill,"{565,165,8,9,Worker}",398175
26454370,2022-07-24 02:55:12.159+00,useMaiden,"{1360,260,maiden_wings,5}",398175
26454371,2022-07-24 02:55:12.205+00,reserveMaiden,"{410,860,10}",398175
26454372,2022-07-24 02:55:12.325+00,reserveMaiden,"{1360,260,3}",398175
26454373,2022-07-24 02:55:12.723+00,getOnSnail,"{578,11,4}",398175
26454374,2022-07-24 02:55:12.888+00,blessMaiden,"{1510,860,Blue}",398175
26454382,2022-07-24 02:55:14.662+00,blessMaiden,"{960,500,Red}",398175
26454386,2022-07-24 02:55:15.275+00,useMaiden,"{410,860,maiden_speed,10}",398175
26454387,2022-07-24 02:55:15.375+00,useMaiden,"{1360,260,maiden_wings,3}",398175
26454391,2022-07-24 02:55:15.804+00,blessMaiden,"{1360,260,Blue}",398175
26454392,2022-07-24 02:55:15.849+00,getOffSnail,"{513,11,"""",4}",398175
26454393,2022-07-24 02:55:15.849+00,playerKill,"{513,11,7,4,Worker}",398175
26454405,2022-07-24 02:55:16.532+00,blessMaiden,"{560,260,Red}",398175
26454406,2022-07-24 02:55:16.583+00,carryFood,{9},398175
26454411,2022-07-24 02:55:18.186+00,blessMaiden,"{960,500,Blue}",398175
26454412,2022-07-24 02:55:18.454+00,carryFood,{10},398175
26454419,2022-07-24 02:55:19.316+00,getOnSnail,"{513,11,9}",398175
26454424,2022-07-24 02:55:21.519+00,playerKill,"{653,106,5,4,Worker}",398175
26454425,2022-07-24 02:55:21.882+00,reserveMaiden,"{1360,260,10}",398175
26454426,2022-07-24 02:55:22.046+00,blessMaiden,"{410,860,Red}",398175
26454431,2022-07-24 02:55:23.274+00,getOffSnail,"{595,11,"""",9}",398175
26454436,2022-07-24 02:55:24.697+00,playerKill,"{634,723,2,7,Soldier}",398175
26454438,2022-07-24 02:55:24.864+00,getOnSnail,"{595,11,9}",398175
26454439,2022-07-24 02:55:24.927+00,useMaiden,"{1360,260,maiden_wings,10}",398175
26454442,2022-07-24 02:55:25.926+00,blessMaiden,"{410,860,Blue}",398175
26454447,2022-07-24 02:55:27.248+00,glance,"{663,101,4,9}",398175
26454450,2022-07-24 02:55:27.613+00,glance,"{684,96,4,9}",398175
26454451,2022-07-24 02:55:27.678+00,blessMaiden,"{960,500,Red}",398175
26454452,2022-07-24 02:55:27.73+00,playerKill,"{684,110,5,4,Worker}",398175
26454455,2022-07-24 02:55:28.342+00,blessMaiden,"{560,260,Blue}",398175
26454456,2022-07-24 02:55:28.395+00,playerKill,"{767,192,10,5,Soldier}",398175
26454458,2022-07-24 02:55:28.938+00,getOffSnail,"{680,11,"""",9}",398175
26454462,2022-07-24 02:55:29.366+00,blessMaiden,"{1360,260,Red}",398175
26454468,2022-07-24 02:55:30.823+00,carryFood,{7},398175
26454481,2022-07-24 02:55:32.945+00,reserveMaiden,"{1510,860,7}",398175
26454487,2022-07-24 02:55:33.772+00,getOnSnail,"{680,11,4}",398175
26454494,2022-07-24 02:55:35.268+00,carryFood,{5},398175
26454496,2022-07-24 02:55:35.7+00,playerKill,"{677,458,8,3,Soldier}",398175
26454502,2022-07-24 02:55:36.029+00,useMaiden,"{1510,860,maiden_speed,7}",398175
26454505,2022-07-24 02:55:36.86+00,reserveMaiden,"{1360,260,5}",398175
26454514,2022-07-24 02:55:38.185+00,carryFood,{7},398175
26454516,2022-07-24 02:55:38.417+00,glance,"{713,54,9,10}",398175
26454522,2022-07-24 02:55:39.475+00,playerKill,"{715,54,10,9,Worker}",398175
26454524,2022-07-24 02:55:39.937+00,useMaiden,"{1360,260,maiden_wings,5}",398175
26454526,2022-07-24 02:55:40.235+00,blessMaiden,"{1360,260,Blue}",398175
26454535,2022-07-24 02:55:42.522+00,blessMaiden,"{1360,260,Red}",398175
26454536,2022-07-24 02:55:42.577+00,reserveMaiden,"{1360,260,7}",398175
26454541,2022-07-24 02:55:43.75+00,playerKill,"{1101,404,8,5,Soldier}",398175
26454546,2022-07-24 02:55:45.603+00,useMaiden,"{1360,260,maiden_wings,7}",398175
26454547,2022-07-24 02:55:45.735+00,carryFood,{3},398175
26454548,2022-07-24 02:55:45.835+00,carryFood,{9},398175
26454557,2022-07-24 02:55:47.095+00,blessMaiden,"{1510,860,Blue}",398175
26454568,2022-07-24 02:55:49.43+00,glance,"{324,182,9,10}",398175
26454570,2022-07-24 02:55:49.659+00,blessMaiden,"{1360,260,Blue}",398175
26454575,2022-07-24 02:55:50.42+00,glance,"{306,170,9,10}",398175
26454594,2022-07-24 02:55:50.553+00,carryFood,{5},398175
26454596,2022-07-24 02:55:50.948+00,glance,"{317,100,9,4}",398175
26454597,2022-07-24 02:55:51.004+00,glance,"{324,11,4,9}",398175
26454598,2022-07-24 02:55:51.414+00,glance,"{286,99,9,4}",398175
26454599,2022-07-24 02:55:51.466+00,glance,"{314,11,4,9}",398175
26454600,2022-07-24 02:55:51.909+00,snailEat,"{305,11,4,9}",398175
26454601,2022-07-24 02:55:52.076+00,playerKill,"{211,144,1,10,Soldier}",398175
26454605,2022-07-24 02:55:52.777+00,playerKill,"{299,365,8,5,Worker}",398175
26454607,2022-07-24 02:55:52.872+00,playerKill,"{333,377,8,7,Soldier}",398175
26454610,2022-07-24 02:55:53.337+00,snailEscape,"{255,11,9}",398175
26454611,2022-07-24 02:55:53.393+00,getOffSnail,"{305,11,"""",4}",398175
26454612,2022-07-24 02:55:53.393+00,playerKill,"{305,11,1,4,Worker}",398175
26454620,2022-07-24 02:55:54.428+00,getOnSnail,"{305,11,9}",398175
26454627,2022-07-24 02:55:56.136+00,getOffSnail,"{340,11,"""",9}",398175
26454630,2022-07-24 02:55:56.728+00,blessMaiden,"{1360,260,Red}",398175
26454632,2022-07-24 02:55:56.797+00,playerKill,"{461,45,2,9,Worker}",398175
26454634,2022-07-24 02:55:57.658+00,carryFood,{10},398175
26454639,2022-07-24 02:55:58.518+00,carryFood,{7},398175
26454643,2022-07-24 02:55:58.884+00,carryFood,{5},398175
26454652,2022-07-24 02:56:00.376+00,blessMaiden,"{560,260,Red}",398175
26454653,2022-07-24 02:56:00.426+00,playerKill,"{1352,260,8,3,Worker}",398175
26454654,2022-07-24 02:56:00.541+00,carryFood,{4},398175
26454657,2022-07-24 02:56:00.804+00,reserveMaiden,"{410,860,10}",398175
26454661,2022-07-24 02:56:01.004+00,playerKill,"{1529,140,8,5,Worker}",398175
26454662,2022-07-24 02:56:01.049+00,getOnSnail,"{340,11,4}",398175
26454670,2022-07-24 02:56:01.967+00,playerKill,"{768,380,2,7,Worker}",398175
26454671,2022-07-24 02:56:02.028+00,carryFood,{9},398175
26454677,2022-07-24 02:56:03.853+00,useMaiden,"{410,860,maiden_speed,10}",398175
26454680,2022-07-24 02:56:05.078+00,snailEat,"{256,11,4,9}",398175
26454683,2022-07-24 02:56:05.543+00,blessMaiden,"{560,260,Blue}",398175
26454686,2022-07-24 02:56:05.942+00,snailEscape,"{206,11,9}",398175
26454688,2022-07-24 02:56:05.999+00,getOffSnail,"{256,11,"""",4}",398175
26454689,2022-07-24 02:56:05.999+00,playerKill,"{256,11,1,4,Worker}",398175
26454691,2022-07-24 02:56:06.476+00,getOnSnail,"{256,11,9}",398175
26454697,2022-07-24 02:56:06.976+00,carryFood,{5},398175
26454698,2022-07-24 02:56:07.041+00,carryFood,{10},398175
26454704,2022-07-24 02:56:07.967+00,getOffSnail,"{286,11,"""",9}",398175
26454779,2022-07-24 02:56:29.193+00,getOnSnail,"{201,11,4}",398175
26454780,2022-07-24 02:56:29.443+00,carryFood,{9},398175
26454782,2022-07-24 02:56:29.872+00,getOffSnail,"{187,11,"""",4}",398175
26454783,2022-07-24 02:56:29.919+00,playerKill,"{187,11,7,4,Worker}",398175
26454784,2022-07-24 02:56:30.502+00,getOnSnail,"{187,11,9}",398175
26454785,2022-07-24 02:56:30.7+00,blessMaiden,"{1360,260,Blue}",398175
26454787,2022-07-24 02:56:31.775+00,blessMaiden,"{1360,260,Red}",398175
26454791,2022-07-24 02:56:33.465+00,blessMaiden,"{1360,260,Blue}",398175
26454794,2022-07-24 02:56:34.062+00,getOffSnail,"{260,11,"""",9}",398175
26454807,2022-07-24 02:56:34.787+00,reserveMaiden,"{960,500,10}",398175
26454809,2022-07-24 02:56:34.955+00,glance,"{1282,696,3,2}",398175
26454830,2022-07-24 02:56:35.578+00,getOnSnail,"{260,11,9}",398175
26454836,2022-07-24 02:56:36.437+00,glance,"{308,97,4,9}",398175
26454837,2022-07-24 02:56:36.504+00,getOffSnail,"{279,11,"""",9}",398175
26454839,2022-07-24 02:56:36.735+00,glance,"{307,88,9,4}",398175
26454840,2022-07-24 02:56:36.934+00,carryFood,{4},398175
26454842,2022-07-24 02:56:37.2+00,blessMaiden,"{1510,860,Blue}",398175
26454844,2022-07-24 02:56:37.429+00,glance,"{313,54,4,9}",398175
26454845,2022-07-24 02:56:37.826+00,useMaiden,"{960,500,maiden_wings,10}",398175
26454847,2022-07-24 02:56:37.961+00,blessMaiden,"{560,260,Red}",398175
26454848,2022-07-24 02:56:38.161+00,playerKill,"{327,20,5,4,Worker}",398175
26454851,2022-07-24 02:56:38.725+00,getOnSnail,"{279,11,9}",398175
26454859,2022-07-24 02:56:39.418+00,glance,"{845,200,8,3}",398175
26454918,2022-07-24 02:56:46.174+00,glance,"{303,20,4,9}",398175
26454924,2022-07-24 02:56:46.935+00,blessMaiden,"{960,500,Red}",398175
26454927,2022-07-24 02:56:47.763+00,glance,"{232,146,9,10}",398175
26454928,2022-07-24 02:56:47.863+00,getOnSnail,"{390,11,4}",398175
26454931,2022-07-24 02:56:48.128+00,carryFood,{6},398175
26454933,2022-07-24 02:56:48.36+00,getOffSnail,"{381,11,"""",4}",398175
26454936,2022-07-24 02:56:48.412+00,playerKill,"{381,11,5,4,Worker}",398175
26454938,2022-07-24 02:56:48.561+00,getOnSnail,"{381,11,9}",398175
26454940,2022-07-24 02:56:48.612+00,blessMaiden,"{1360,260,Red}",398175
26454942,2022-07-24 02:56:48.926+00,carryFood,{3},398175
26454952,2022-07-24 02:56:50.536+00,blessMaiden,"{1510,860,Red}",398175
26454954,2022-07-24 02:56:50.667+00,getOffSnail,"{424,11,"""",9}",398175
26454956,2022-07-24 02:56:50.801+00,glance,"{557,173,8,5}",398175
26454959,2022-07-24 02:56:51.299+00,reserveMaiden,"{560,260,6}",398175
26454967,2022-07-24 02:56:52.093+00,glance,"{560,45,9,10}",398175
26454968,2022-07-24 02:56:52.162+00,playerKill,"{575,69,8,9,Worker}",398175
26454984,2022-07-24 02:56:53.747+00,reserveMaiden,"{1360,260,3}",398175
26454985,2022-07-24 02:56:53.801+00,glance,"{656,95,4,5}",398175
26454988,2022-07-24 02:56:53.946+00,blessMaiden,"{1360,260,Blue}",398175
26454989,2022-07-24 02:56:54.001+00,unreserveMaiden,"{1360,260,"""",3}",398175
26454990,2022-07-24 02:56:54.001+00,playerKill,"{1360,260,2,3,Worker}",398175
26454993,2022-07-24 02:56:54.381+00,useMaiden,"{560,260,maiden_wings,6}",398175
26454994,2022-07-24 02:56:54.447+00,playerKill,"{635,22,5,4,Worker}",398175
26454999,2022-07-24 02:56:54.976+00,blessMaiden,"{410,860,Red}",398175
26455007,2022-07-24 02:56:56.562+00,blessMaiden,"{1510,860,Blue}",398175
26455008,2022-07-24 02:56:56.96+00,blessMaiden,"{560,260,Red}",398175
26455011,2022-07-24 02:56:57.856+00,playerKill,"{324,119,10,7,Soldier}",398175
26455018,2022-07-24 02:56:58.847+00,playerKill,"{646,293,8,5,Soldier}",398175
26455033,2022-07-24 02:57:00.566+00,getOffSnail,"{431,11,"""",9}",398175
26455035,2022-07-24 02:57:00.702+00,playerKill,"{449,75,6,9,Worker}",398175
26455041,2022-07-24 02:57:01.463+00,blessMaiden,"{560,260,Blue}",398175
26455044,2022-07-24 02:57:01.762+00,carryFood,{4},398175
26455046,2022-07-24 02:57:01.994+00,getOnSnail,"{431,11,4}",398175
26455048,2022-07-24 02:57:02.361+00,carryFood,{3},398175
26455053,2022-07-24 02:57:03.584+00,carryFood,{7},398175
26455055,2022-07-24 02:57:03.816+00,blessMaiden,"{960,500,Red}",398175
26455059,2022-07-24 02:57:04.38+00,carryFood,{5},398175
26455064,2022-07-24 02:57:04.976+00,blessMaiden,"{960,500,Blue}",398175
26455066,2022-07-24 02:57:05.243+00,blessMaiden,"{1360,260,Red}",398175
26455073,2022-07-24 02:57:05.839+00,playerKill,"{1358,260,8,7,Worker}",398175
26455080,2022-07-24 02:57:06.667+00,playerKill,"{1260,381,2,5,Worker}",398175
26455081,2022-07-24 02:57:06.731+00,carryFood,{9},398175
26455082,2022-07-24 02:57:06.991+00,blessMaiden,"{1360,260,Blue}",398175
26455088,2022-07-24 02:57:08.152+00,blessMaiden,"{1360,260,Red}",398175
26455090,2022-07-24 02:57:08.619+00,snailEat,"{293,11,4,9}",398175
26455098,2022-07-24 02:57:09.708+00,blessMaiden,"{1360,260,Blue}",398175
26455109,2022-07-24 02:57:11.269+00,blessMaiden,"{560,260,Red}",398175
26455114,2022-07-24 02:57:12.097+00,playerKill,"{224,20,4,9,Worker}",398175
26455119,2022-07-24 02:57:12.889+00,carryFood,{5},398175
26455132,2022-07-24 02:57:13.286+00,reserveMaiden,"{560,260,3}",398175
26455139,2022-07-24 02:57:14.083+00,unreserveMaiden,"{560,260,"""",3}",398175
26455238,2022-07-24 02:57:27.841+00,getOnSnail,"{186,11,4}",398175
26455239,2022-07-24 02:57:28.041+00,snailEat,"{184,11,4,9}",398175
26455244,2022-07-24 02:57:28.701+00,glance,"{499,415,1,2}",398175
26455248,2022-07-24 02:57:29+00,playerKill,"{407,414,7,2,Queen}",398175
26455251,2022-07-24 02:57:29.663+00,glance,"{592,415,8,1}",398175
26455254,2022-07-24 02:57:30.758+00,snailEscape,"{134,11,9}",398175
26455255,2022-07-24 02:57:30.799+00,getOffSnail,"{184,11,"""",4}",398175
26455256,2022-07-24 02:57:30.799+00,playerKill,"{184,11,7,4,Worker}",398175
26453420,2022-07-24 02:52:05.258+00,mapstart,"{map_day,False,0,False,""17.22 (BETA)""}",398175
26453421,2022-07-24 02:52:05.312+00,spawn,"{1,False}",398175
26453422,2022-07-24 02:52:05.312+00,spawn,"{2,False}",398175
26453423,2022-07-24 02:52:05.312+00,playernames,"{"""","""","""","""","""","""","""","""","""",""""}",398175
26453424,2022-07-24 02:52:05.653+00,spawn,"{5,False}",398175
26453426,2022-07-24 02:52:06.084+00,spawn,"{10,False}",398175
26453429,2022-07-24 02:52:07.613+00,spawn,"{3,False}",398175
26455330,2022-07-24 02:57:45.725+00,carryFood,{7},398175
26455333,2022-07-24 02:57:46.154+00,carryFood,{8},398175
26455334,2022-07-24 02:57:46.351+00,blessMaiden,"{1360,260,Blue}",398175
26455336,2022-07-24 02:57:46.882+00,blessMaiden,"{560,260,Red}",398175
26455337,2022-07-24 02:57:47.081+00,carryFood,{4},398175
26455340,2022-07-24 02:57:47.478+00,playerKill,"{143,20,5,4,Worker}",398175
26455341,2022-07-24 02:57:47.908+00,useMaiden,"{1360,260,maiden_wings,3}",398175
26455342,2022-07-24 02:57:48.771+00,carryFood,{9},398175
26455344,2022-07-24 02:57:48.905+00,playerKill,"{165,38,6,7,Worker}",398175
26455345,2022-07-24 02:57:49.3+00,playerKill,"{134,127,1,6,Soldier}",398175
26455350,2022-07-24 02:57:50.362+00,blessMaiden,"{560,260,Blue}",398175
