id,timestamp,event_type,values,game_id
17336509,2022-05-23 02:22:58.839+00,carryFood,{7},372831
17336510,2022-05-23 02:22:59.368+00,carryFood,{5},372831
17336511,2022-05-23 02:22:59.537+00,blessMaiden,"{700,260,Red}",372831
17336528,2022-05-23 02:23:01.058+00,blessMaiden,"{1220,260,Blue}",372831
17336530,2022-05-23 02:23:01.954+00,carryFood,{10},372831
17336544,2022-05-23 02:23:03.876+00,blessMaiden,"{960,700,Blue}",372831
17336556,2022-05-23 02:23:04.075+00,carryFood,{9},372831
17336564,2022-05-23 02:23:05.168+00,getOnSnail,"{1081,491,9}",372831
17336568,2022-05-23 02:23:05.499+00,getOffSnail,"{1088,491,"""",9}",372831
17336569,2022-05-23 02:23:05.549+00,playerKill,"{1088,491,8,9,Worker}",372831
17336575,2022-05-23 02:23:06.46+00,glance,"{756,415,1,2}",372831
17336577,2022-05-23 02:23:06.789+00,playerKill,"{347,328,6,7,Worker}",372831
17336581,2022-05-23 02:23:07.322+00,carryFood,{5},372831
17336587,2022-05-23 02:23:07.917+00,playerKill,"{68,397,6,3,Worker}",372831
17336590,2022-05-23 02:23:08.681+00,blessMaiden,"{700,260,Blue}",372831
17336594,2022-05-23 02:23:09.674+00,playerKill,"{1144,620,8,5,Worker}",372831
17336599,2022-05-23 02:23:10.106+00,playerKill,"{421,135,1,10,Worker}",372831
17336605,2022-05-23 02:23:11.854+00,carryFood,{7},372831
17336607,2022-05-23 02:23:12.086+00,blessMaiden,"{170,740,Red}",372831
17336611,2022-05-23 02:23:12.417+00,getOnSnail,"{1088,491,9}",372831
17336614,2022-05-23 02:23:13.011+00,getOffSnail,"{1098,491,"""",9}",372831
17336615,2022-05-23 02:23:13.066+00,playerKill,"{1098,491,8,9,Worker}",372831
17336616,2022-05-23 02:23:13.066+00,carryFood,{3},372831
17336632,2022-05-23 02:23:15.647+00,glance,"{7,872,3,2}",372831
17336633,2022-05-23 02:23:15.846+00,carryFood,{5},372831
17336635,2022-05-23 02:23:15.91+00,berryDeposit,"{1722,81,7}",372831
17336636,2022-05-23 02:23:15.979+00,carryFood,{10},372831
17336641,2022-05-23 02:23:16.907+00,blessMaiden,"{170,740,Blue}",372831
17336664,2022-05-23 02:23:19.49+00,getOnSnail,"{1098,491,9}",372831
17336667,2022-05-23 02:23:19.691+00,getOffSnail,"{1102,491,"""",9}",372831
17336668,2022-05-23 02:23:19.789+00,glance,"{1145,519,8,9}",372831
17336670,2022-05-23 02:23:20.188+00,playerKill,"{280,396,1,2,Queen}",372831
17336683,2022-05-23 02:23:21.976+00,carryFood,{7},372831
17336686,2022-05-23 02:23:22.289+00,glance,"{808,260,6,9}",372831
17336690,2022-05-23 02:23:23.381+00,berryDeposit,"{133,109,10}",372831
17336694,2022-05-23 02:23:24.21+00,blessMaiden,"{700,260,Red}",372831
17336695,2022-05-23 02:23:24.261+00,carryFood,{9},372831
17336696,2022-05-23 02:23:24.475+00,berryDeposit,"{1786,81,7}",372831
17336697,2022-05-23 02:23:24.524+00,glance,"{248,91,6,5}",372831
17336703,2022-05-23 02:23:25.768+00,playerKill,"{276,109,6,5,Worker}",372831
17336705,2022-05-23 02:23:25.93+00,carryFood,{10},372831
17336707,2022-05-23 02:23:25.985+00,playerKill,"{1167,623,8,9,Worker}",372831
17336710,2022-05-23 02:23:26.297+00,blessMaiden,"{700,260,Blue}",372831
17336741,2022-05-23 02:23:29.378+00,carryFood,{7},372831
17336742,2022-05-23 02:23:29.743+00,useMaiden,"{960,700,maiden_wings,3}",372831
17336753,2022-05-23 02:23:31.194+00,blessMaiden,"{700,260,Red}",372831
17336780,2022-05-23 02:23:34.904+00,berryDeposit,"{1738,109,9}",372831
17336781,2022-05-23 02:23:35.136+00,carryFood,{5},372831
17336801,2022-05-23 02:23:37.456+00,carryFood,{7},372831
17336804,2022-05-23 02:23:38.018+00,carryFood,{10},372831
17336814,2022-05-23 02:23:40.338+00,carryFood,{9},372831
17336819,2022-05-23 02:23:41.068+00,playerKill,"{621,278,6,5,Worker}",372831
17336826,2022-05-23 02:23:43.419+00,berryDeposit,"{164,91,10}",372831
17336836,2022-05-23 02:23:44.215+00,carryFood,{5},372831
17336838,2022-05-23 02:23:44.349+00,playerKill,"{1578,132,8,5,Worker}",372831
