id,timestamp,event_type,values,game_id
21226134,2022-06-19 01:24:31.558+00,useMaiden,"{1510,860,maiden_speed,6}",383444
21226135,2022-06-19 01:24:31.931+00,getOffSnail,"{583,11,"""",4}",383444
21226136,2022-06-19 01:24:32.231+00,blessMaiden,"{1360,260,Blue}",383444
21226139,2022-06-19 01:24:32.496+00,getOnSnail,"{583,11,9}",383444
21226146,2022-06-19 01:24:33.026+00,playerKill,"{1504,689,5,8,Soldier}",383444
21226151,2022-06-19 01:24:33.524+00,blessMaiden,"{1510,860,Red}",383444
21226153,2022-06-19 01:24:34.024+00,carryFood,{6},383444
21226158,2022-06-19 01:24:34.582+00,reserveMaiden,"{1360,260,10}",383444
21226163,2022-06-19 01:24:34.881+00,unreserveMaiden,"{1360,260,"""",10}",383444
21226164,2022-06-19 01:24:35.015+00,playerKill,"{1369,260,7,10,Worker}",383444
21226166,2022-06-19 01:24:35.645+00,getOffSnail,"{646,11,"""",9}",383444
21226168,2022-06-19 01:24:36.279+00,getOnSnail,"{646,11,4}",383444
21226169,2022-06-19 01:24:36.335+00,snailEat,"{646,11,4,9}",383444
21226170,2022-06-19 01:24:36.671+00,blessMaiden,"{960,500,Red}",383444
21226233,2022-06-19 01:24:43.595+00,useMaiden,"{410,860,maiden_speed,8}",383444
21226234,2022-06-19 01:24:43.649+00,reserveMaiden,"{410,860,10}",383444
21226244,2022-06-19 01:24:45.047+00,blessMaiden,"{410,860,Red}",383444
21226245,2022-06-19 01:24:45.187+00,carryFood,{8},383444
21226251,2022-06-19 01:24:46.644+00,useMaiden,"{410,860,maiden_speed,10}",383444
21226255,2022-06-19 01:24:47.438+00,blessMaiden,"{560,260,Blue}",383444
21226321,2022-06-19 01:24:59.596+00,playerKill,"{526,407,8,3,Soldier}",383444
21226325,2022-06-19 01:25:00.459+00,reserveMaiden,"{560,260,4}",383444
21226327,2022-06-19 01:25:00.923+00,glance,"{1448,415,2,1}",383444
21226338,2022-06-19 01:25:03.075+00,getOffSnail,"{1182,11,"""",9}",383444
21226340,2022-06-19 01:25:03.508+00,useMaiden,"{560,260,maiden_wings,4}",383444
21226341,2022-06-19 01:25:03.559+00,reserveMaiden,"{560,260,6}",383444
21226342,2022-06-19 01:25:04.304+00,blessMaiden,"{1360,260,Red}",383444
21226343,2022-06-19 01:25:04.766+00,playerKill,"{949,72,2,9,Worker}",383444
21226345,2022-06-19 01:25:04.932+00,carryFood,{3},383444
21226348,2022-06-19 01:25:05.563+00,getOnSnail,"{1182,11,10}",383444
21226354,2022-06-19 01:25:06.49+00,reserveMaiden,"{1510,860,3}",383444
21226355,2022-06-19 01:25:06.59+00,useMaiden,"{560,260,maiden_wings,6}",383444
21226357,2022-06-19 01:25:07.187+00,playerKill,"{787,240,8,5,Soldier}",383444
21226368,2022-06-19 01:25:09.572+00,useMaiden,"{1510,860,maiden_speed,3}",383444
21226375,2022-06-19 01:25:10.764+00,carryFood,{3},383444
21226376,2022-06-19 01:25:10.962+00,snailEat,"{1030,11,10,9}",383444
21226377,2022-06-19 01:25:11.012+00,glance,"{1047,20,9,10}",383444
21226380,2022-06-19 01:25:11.656+00,blessMaiden,"{960,500,Blue}",383444
21226381,2022-06-19 01:25:11.742+00,carryFood,{5},383444
21226383,2022-06-19 01:25:12.688+00,playerKill,"{1047,20,10,9,Worker}",383444
21226393,2022-06-19 01:25:13.678+00,reserveMaiden,"{1360,260,3}",383444
21226394,2022-06-19 01:25:13.875+00,blessMaiden,"{1510,860,Blue}",383444
21226395,2022-06-19 01:25:13.944+00,unreserveMaiden,"{1360,260,"""",3}",383444
21226409,2022-06-19 01:25:16.827+00,reserveMaiden,"{560,260,3}",383444
21226410,2022-06-19 01:25:17.125+00,blessMaiden,"{1360,260,Blue}",383444
21226416,2022-06-19 01:25:18.316+00,reserveMaiden,"{410,860,5}",383444
21226427,2022-06-19 01:25:19.643+00,snailEat,"{842,11,10,9}",383444
21226428,2022-06-19 01:25:19.699+00,glance,"{858,20,9,10}",383444
21226430,2022-06-19 01:25:19.908+00,useMaiden,"{560,260,maiden_wings,3}",383444
21226440,2022-06-19 01:25:21.367+00,useMaiden,"{410,860,maiden_speed,5}",383444
21226443,2022-06-19 01:25:21.411+00,playerKill,"{858,20,10,9,Worker}",383444
21226453,2022-06-19 01:25:23.354+00,blessMaiden,"{1510,860,Red}",383444
21226457,2022-06-19 01:25:23.522+00,carryFood,{5},383444
21225581,2022-06-19 01:23:03.279+00,spawn,"{10,False}",383444
21225582,2022-06-19 01:23:03.394+00,spawn,"{6,False}",383444
21225591,2022-06-19 01:23:06.028+00,blessMaiden,"{1510,860,Red}",383444
21225592,2022-06-19 01:23:06.36+00,blessMaiden,"{410,860,Blue}",383444
21225631,2022-06-19 01:23:13.694+00,reserveMaiden,"{560,260,4}",383444
21225633,2022-06-19 01:23:13.793+00,reserveMaiden,"{1360,260,7}",383444
21225635,2022-06-19 01:23:14.056+00,glance,"{958,775,1,2}",383444
21225639,2022-06-19 01:23:14.322+00,glance,"{1081,510,9,6}",383444
21225660,2022-06-19 01:23:16.759+00,useMaiden,"{560,260,maiden_wings,4}",383444
21225661,2022-06-19 01:23:16.874+00,useMaiden,"{1360,260,maiden_wings,7}",383444
21225662,2022-06-19 01:23:17.274+00,glance,"{1292,306,6,9}",383444
21225664,2022-06-19 01:23:17.773+00,playerKill,"{983,775,1,2,Queen}",383444
21225667,2022-06-19 01:23:18.367+00,carryFood,{8},383444
21225669,2022-06-19 01:23:18.928+00,carryFood,{5},383444
21225670,2022-06-19 01:23:18.978+00,blessMaiden,"{960,500,Red}",383444
21225673,2022-06-19 01:23:19.193+00,reserveMaiden,"{560,260,8}",383444
21225677,2022-06-19 01:23:19.625+00,getOnSnail,"{960,11,10}",383444
21225678,2022-06-19 01:23:19.724+00,useMaiden,"{960,500,maiden_wings,3}",383444
21225679,2022-06-19 01:23:19.923+00,reserveMaiden,"{1360,260,5}",383444
21225681,2022-06-19 01:23:20.984+00,snailEat,"{934,11,10,9}",383444
21225682,2022-06-19 01:23:21.038+00,glance,"{950,20,9,10}",383444
21225684,2022-06-19 01:23:21.215+00,blessMaiden,"{410,860,Red}",383444
21225687,2022-06-19 01:23:21.543+00,playerKill,"{618,500,3,6,Worker}",383444
21225970,2022-06-19 01:24:03.316+00,carryFood,{7},383444
21225974,2022-06-19 01:24:03.847+00,blessMaiden,"{960,500,Red}",383444
21225976,2022-06-19 01:24:05.869+00,glance,"{587,414,3,6}",383444
21225980,2022-06-19 01:24:06.331+00,carryFood,{9},383444
21225983,2022-06-19 01:24:06.764+00,playerKill,"{411,20,4,9,Worker}",383444
21225985,2022-06-19 01:24:06.927+00,glance,"{488,415,6,3}",383444
21225994,2022-06-19 01:24:08.584+00,glance,"{555,415,3,6}",383444
21226001,2022-06-19 01:24:09.644+00,glance,"{1152,775,2,1}",383444
21226002,2022-06-19 01:24:09.843+00,reserveMaiden,"{960,500,7}",383444
21226005,2022-06-19 01:24:10.772+00,playerKill,"{481,362,3,6,Soldier}",383444
21226008,2022-06-19 01:24:11.104+00,playerKill,"{395,396,3,4,Soldier}",383444
21226012,2022-06-19 01:24:11.951+00,blessMaiden,"{960,500,Blue}",383444
21226013,2022-06-19 01:24:12.248+00,getOffSnail,"{429,11,"""",10}",383444
21226017,2022-06-19 01:24:12.48+00,carryFood,{10},383444
21226084,2022-06-19 01:24:22.721+00,blessMaiden,"{1360,260,Red}",383444
21226085,2022-06-19 01:24:22.987+00,getOffSnail,"{588,11,"""",9}",383444
21225565,2022-06-19 01:23:01.514+00,spawn,"{9,False}",383444
21225567,2022-06-19 01:23:01.897+00,spawn,"{3,False}",383444
21225570,2022-06-19 01:23:02.421+00,spawn,"{1,False}",383444
21225571,2022-06-19 01:23:02.472+00,spawn,"{2,False}",383444
21225572,2022-06-19 01:23:02.472+00,playernames,"{"""","""","""","""","""","""","""","""","""",""""}",383444
21225575,2022-06-19 01:23:02.903+00,spawn,"{8,False}",383444
21225576,2022-06-19 01:23:03.046+00,spawn,"{4,False}",383444
21225577,2022-06-19 01:23:03.092+00,spawn,"{7,False}",383444
21225580,2022-06-19 01:23:03.224+00,spawn,"{5,False}",383444
21225610,2022-06-19 01:23:11.407+00,gamestart,"{map_day,False,0,False}",383444
21225611,2022-06-19 01:23:12.073+00,carryFood,{8},383444
21225612,2022-06-19 01:23:12.122+00,carryFood,{5},383444
21225619,2022-06-19 01:23:12.668+00,carryFood,{3},383444
21225620,2022-06-19 01:23:12.721+00,carryFood,{4},383444
21225621,2022-06-19 01:23:12.721+00,carryFood,{10},383444
21225622,2022-06-19 01:23:12.721+00,carryFood,{7},383444
21225623,2022-06-19 01:23:12.897+00,glance,"{958,775,1,2}",383444
21225624,2022-06-19 01:23:13.064+00,glance,"{983,547,9,6}",383444
21225625,2022-06-19 01:23:13.429+00,glance,"{914,522,10,3}",383444
21225626,2022-06-19 01:23:13.495+00,reserveMaiden,"{410,860,8}",383444
21225628,2022-06-19 01:23:13.628+00,reserveMaiden,"{1510,860,5}",383444
21225634,2022-06-19 01:23:13.837+00,carryFood,{9},383444
21225644,2022-06-19 01:23:14.822+00,glance,"{947,260,3,6}",383444
21225645,2022-06-19 01:23:15.222+00,glance,"{958,775,1,2}",383444
21225646,2022-06-19 01:23:15.45+00,glance,"{1108,451,9,10}",383444
21225649,2022-06-19 01:23:15.979+00,carryFood,{6},383444
21225652,2022-06-19 01:23:16.112+00,glance,"{1179,380,6,9}",383444
21225654,2022-06-19 01:23:16.443+00,glance,"{973,775,1,2}",383444
21225657,2022-06-19 01:23:16.575+00,useMaiden,"{410,860,maiden_speed,8}",383444
21225658,2022-06-19 01:23:16.643+00,reserveMaiden,"{960,500,3}",383444
21225659,2022-06-19 01:23:16.708+00,useMaiden,"{1510,860,maiden_speed,5}",383444
21225694,2022-06-19 01:23:22.273+00,useMaiden,"{560,260,maiden_wings,8}",383444
21225700,2022-06-19 01:23:22.901+00,blessMaiden,"{960,500,Blue}",383444
21225701,2022-06-19 01:23:22.999+00,useMaiden,"{1360,260,maiden_wings,5}",383444
21225704,2022-06-19 01:23:23.861+00,blessMaiden,"{960,500,Red}",383444
21225713,2022-06-19 01:23:24.492+00,playerKill,"{950,20,10,9,Worker}",383444
21225715,2022-06-19 01:23:25.221+00,getOffSnail,"{934,11,"""",10}",383444
21225717,2022-06-19 01:23:25.388+00,playerKill,"{935,59,7,10,Worker}",383444
21225719,2022-06-19 01:23:25.75+00,blessMaiden,"{960,500,Blue}",383444
21225720,2022-06-19 01:23:25.882+00,carryFood,{6},383444
21225732,2022-06-19 01:23:29.526+00,playerKill,"{1261,424,2,7,Soldier}",383444
21225735,2022-06-19 01:23:29.991+00,blessMaiden,"{1360,260,Blue}",383444
21225736,2022-06-19 01:23:30.033+00,blessMaiden,"{960,500,Red}",383444
21225742,2022-06-19 01:23:31.084+00,reserveMaiden,"{1360,260,6}",383444
21225743,2022-06-19 01:23:31.25+00,carryFood,{10},383444
21225748,2022-06-19 01:23:31.681+00,getOnSnail,"{934,11,9}",383444
21225750,2022-06-19 01:23:31.845+00,snailEat,"{935,11,9,10}",383444
21225751,2022-06-19 01:23:31.899+00,glance,"{919,20,10,9}",383444
21225775,2022-06-19 01:23:34.165+00,useMaiden,"{1360,260,maiden_wings,6}",383444
21225776,2022-06-19 01:23:34.827+00,carryFood,{7},383444
21225777,2022-06-19 01:23:35.326+00,playerKill,"{919,20,9,10,Worker}",383444
21225780,2022-06-19 01:23:35.905+00,glance,"{1604,414,5,6}",383444
21225786,2022-06-19 01:23:36.504+00,reserveMaiden,"{1510,860,7}",383444
21225787,2022-06-19 01:23:36.551+00,getOffSnail,"{949,11,"""",9}",383444
21225791,2022-06-19 01:23:37.031+00,carryFood,{9},383444
21225792,2022-06-19 01:23:37.078+00,playerKill,"{1052,44,4,9,Worker}",383444
21225805,2022-06-19 01:23:39.583+00,useMaiden,"{1510,860,maiden_speed,7}",383444
21225818,2022-06-19 01:23:41.506+00,getOnSnail,"{949,11,10}",383444
21225819,2022-06-19 01:23:41.555+00,carryFood,{7},383444
21225823,2022-06-19 01:23:42.497+00,blessMaiden,"{1510,860,Blue}",383444
21225830,2022-06-19 01:23:43.063+00,playerKill,"{1278,637,8,7,Worker}",383444
21225833,2022-06-19 01:23:43.526+00,getOffSnail,"{908,11,"""",10}",383444
21225835,2022-06-19 01:23:43.656+00,glance,"{908,55,4,9}",383444
21225837,2022-06-19 01:23:44.255+00,getOnSnail,"{908,11,10}",383444
21225839,2022-06-19 01:23:44.653+00,getOffSnail,"{903,11,"""",10}",383444
21225840,2022-06-19 01:23:44.755+00,playerKill,"{928,54,4,9,Worker}",383444
21225843,2022-06-19 01:23:45.583+00,getOnSnail,"{903,11,10}",383444
21225845,2022-06-19 01:23:45.912+00,blessMaiden,"{560,260,Red}",383444
21225872,2022-06-19 01:23:47.305+00,glance,"{814,775,8,3}",383444
21225873,2022-06-19 01:23:47.567+00,carryFood,{7},383444
21225881,2022-06-19 01:23:50.113+00,carryFood,{9},383444
21225883,2022-06-19 01:23:50.517+00,glance,"{965,775,2,1}",383444
21225888,2022-06-19 01:23:51.922+00,glance,"{1263,474,8,7}",383444
21225899,2022-06-19 01:23:54.305+00,snailEat,"{722,11,10,9}",383444
21225902,2022-06-19 01:23:55.563+00,glance,"{773,775,1,2}",383444
21225912,2022-06-19 01:23:56.326+00,blessMaiden,"{960,500,Blue}",383444
21225913,2022-06-19 01:23:56.59+00,glance,"{529,334,6,3}",383444
21225920,2022-06-19 01:23:57.815+00,playerKill,"{650,20,10,9,Worker}",383444
21225925,2022-06-19 01:23:58.776+00,reserveMaiden,"{410,860,7}",383444
21225926,2022-06-19 01:23:59.144+00,glance,"{831,775,2,1}",383444
21225939,2022-06-19 01:24:01.13+00,glance,"{808,775,1,2}",383444
21225942,2022-06-19 01:24:01.829+00,useMaiden,"{410,860,maiden_speed,7}",383444
21226865,2022-06-19 01:26:50.521+00,spawn,"{8,False}",383449
21226876,2022-06-19 01:26:51.404+00,spawn,"{1,False}",383449
21226877,2022-06-19 01:26:51.459+00,spawn,"{2,False}",383449
21226878,2022-06-19 01:26:51.459+00,playernames,"{"""","""","""","""","""","""","""","""","""",""""}",383449
21226879,2022-06-19 01:26:51.506+00,spawn,"{3,False}",383449
21226880,2022-06-19 01:26:51.644+00,spawn,"{9,False}",383449
21226881,2022-06-19 01:26:51.908+00,spawn,"{6,False}",383449
21226883,2022-06-19 01:26:52.164+00,spawn,"{7,False}",383449
21226884,2022-06-19 01:26:52.218+00,spawn,"{4,False}",383449
21226889,2022-06-19 01:26:53.474+00,spawn,"{5,False}",383449
21226890,2022-06-19 01:26:53.711+00,spawn,"{10,False}",383449
21226913,2022-06-19 01:27:00.405+00,gamestart,"{map_night,False,0,False}",383449
21226921,2022-06-19 01:27:01.73+00,carryFood,{8},383449
21226922,2022-06-19 01:27:01.788+00,carryFood,{5},383449
21226923,2022-06-19 01:27:01.963+00,carryFood,{4},383449
21226924,2022-06-19 01:27:02.131+00,carryFood,{3},383449
21226926,2022-06-19 01:27:02.176+00,blessMaiden,"{960,700,Blue}",383449
21226927,2022-06-19 01:27:02.228+00,reserveMaiden,"{170,740,8}",383449
21226931,2022-06-19 01:27:02.283+00,blessMaiden,"{960,700,Red}",383449
21226932,2022-06-19 01:27:02.33+00,glance,"{986,775,1,2}",383449
21226934,2022-06-19 01:27:02.376+00,reserveMaiden,"{1750,740,5}",383449
21226935,2022-06-19 01:27:02.458+00,carryFood,{7},383449
21226943,2022-06-19 01:27:02.691+00,carryFood,{6},383449
21226947,2022-06-19 01:27:02.792+00,playerKill,"{885,745,2,9,Worker}",383449
21226948,2022-06-19 01:27:03.023+00,carryFood,{10},383449
21226949,2022-06-19 01:27:03.289+00,blessMaiden,"{960,700,Blue}",383449
21226951,2022-06-19 01:27:03.388+00,blessMaiden,"{960,700,Red}",383449
21226952,2022-06-19 01:27:03.455+00,glance,"{985,775,1,2}",383449
21226953,2022-06-19 01:27:03.499+00,glance,"{130,453,3,4}",383449
21226955,2022-06-19 01:27:03.588+00,reserveMaiden,"{700,260,7}",383449
21226957,2022-06-19 01:27:04.449+00,blessMaiden,"{960,700,Blue}",383449
21226958,2022-06-19 01:27:04.547+00,blessMaiden,"{960,700,Red}",383449
21226959,2022-06-19 01:27:04.613+00,glance,"{985,775,1,2}",383449
21226987,2022-06-19 01:27:07.795+00,berryDeposit,"{198,81,4}",383449
21226993,2022-06-19 01:27:08.294+00,berryDeposit,"{228,91,10}",383449
21226998,2022-06-19 01:27:08.954+00,glance,"{1214,260,8,5}",383449
21227001,2022-06-19 01:27:09.751+00,useMaiden,"{960,700,maiden_wings,6}",383449
21227002,2022-06-19 01:27:09.917+00,carryFood,{9},383449
21227003,2022-06-19 01:27:09.961+00,useMaiden,"{700,260,maiden_wings,3}",383449
21227007,2022-06-19 01:27:10.346+00,glance,"{1290,275,5,8}",383449
21227008,2022-06-19 01:27:10.413+00,getOnSnail,"{960,491,9}",383449
21227009,2022-06-19 01:27:10.458+00,reserveMaiden,"{1220,260,8}",383449
21227015,2022-06-19 01:27:11.939+00,getOffSnail,"{992,491,"""",9}",383449
21227037,2022-06-19 01:27:12.713+00,carryFood,{4},383449
21227042,2022-06-19 01:27:13.209+00,carryFood,{10},383449
21227048,2022-06-19 01:27:13.511+00,useMaiden,"{1220,260,maiden_wings,8}",383449
21227054,2022-06-19 01:27:14.699+00,getOnSnail,"{992,491,9}",383449
21227058,2022-06-19 01:27:15.229+00,getOffSnail,"{1001,491,"""",9}",383449
21227062,2022-06-19 01:27:15.828+00,playerKill,"{309,388,3,10,Worker}",383449
21227063,2022-06-19 01:27:15.875+00,getOnSnail,"{1001,491,9}",383449
21227067,2022-06-19 01:27:16.127+00,blessMaiden,"{1220,260,Blue}",383449
21227070,2022-06-19 01:27:16.588+00,useMaiden,"{1220,260,maiden_wings,5}",383449
21227077,2022-06-19 01:27:18.41+00,blessMaiden,"{1750,740,Red}",383449
21227079,2022-06-19 01:27:18.973+00,getOffSnail,"{1061,491,"""",9}",383449
21227086,2022-06-19 01:27:19.305+00,playerKill,"{1104,564,8,9,Worker}",383449
21227089,2022-06-19 01:27:19.734+00,carryFood,{10},383449
21227090,2022-06-19 01:27:19.779+00,blessMaiden,"{170,740,Red}",383449
21227094,2022-06-19 01:27:20.829+00,berryDeposit,"{199,109,10}",383449
21227097,2022-06-19 01:27:20.879+00,blessMaiden,"{1750,740,Blue}",383449
21227107,2022-06-19 01:27:22.451+00,blessMaiden,"{170,740,Blue}",383449
21227109,2022-06-19 01:27:22.584+00,playerKill,"{250,260,3,4,Worker}",383449
21227112,2022-06-19 01:27:22.98+00,playerKill,"{126,855,2,5,Soldier}",383449
21227117,2022-06-19 01:27:24.605+00,blessMaiden,"{700,260,Red}",383449
21227119,2022-06-19 01:27:25.171+00,getOnSnail,"{1061,491,9}",383449
21227125,2022-06-19 01:27:25.832+00,carryFood,{10},383449
21227178,2022-06-19 01:27:33.807+00,blessMaiden,"{1220,260,Blue}",383449
21227179,2022-06-19 01:27:34.272+00,blessMaiden,"{1750,740,Red}",383449
